0,52433 
52433,40884 
52433,40812 
52433,40847 
52433,40790 
52433,40815 
52433,40844 
52433,40865 
52433,40850 
52433,40848 
52433,40843 
52433,40787 
52433,40761 
52433,40881 
52433,40882 
52433,40816 
52433,40889 
52433,40917 
52433,40797 
52433,40892 
52433,40883 
52433,40895 
52433,40814 
52433,40778 
52433,40768 
52433,40706 
52433,40771 
52433,40817 
52433,40873 
52433,40921 
52433,40862 
52433,40925 
52433,40881 
52433,40834 
52433,40952 
52433,40783 
52433,40894 
52433,40864 
52433,40848 
52433,40804 
52433,40893 
52433,40835 
52433,40865 
52433,40948 
52433,40897 
52433,40881 
52433,40916 
52433,40786 
52433,41012 
52433,40905 
52433,40890 
52433,40920 
52433,40870 
52433,40867 
52433,40897 
52433,40915 
52433,40826 
52433,40929 
52433,40849 
52433,40947 
52433,40949 
52433,40908 
52433,40951 
52433,40845 
52433,40921 
52433,40918 
52433,40945 
52433,40945 
52433,40933 
52433,40906 
52433,40915 
52433,40957 
52433,40837 
52433,40911 
52433,40889 
52433,40880 
52433,40900 
52433,40920 
52433,40986 
52433,40957 
52433,40876 
52433,40880 
52433,40918 
52433,40880 
52433,40986 
52433,40971 
52433,40951 
52433,40857 
52433,40909 
52433,40836 
52433,40838 
52433,40924 
52433,40889 
52433,40919 
52433,40907 
52433,40937 
52433,40831 
52433,40849 
52433,40935 
52433,40891 
52433,40942 
52433,40919 
52433,40900 
52433,40943 
52433,40905 
52433,40927 
52433,40892 
52433,40798 
52433,40891 
52433,40902 
52433,40946 
52433,40770 
52433,40928 
52433,40861 
52433,40880 
52433,40951 
52433,41009 
52433,40912 
52433,40879 
52433,40882 
52433,40720 
52433,40906 
52433,40848 
52433,40778 
52433,40901 
52433,40883 
52433,40844 
52433,40893 
52433,40955 
52433,40896 
52433,40886 
52433,40870 
52433,40934 
52433,40851 
52433,40910 
52433,40854 
52433,40847 
52433,40717 
52433,40894 
52433,40823 
52433,40825 
52433,40921 
52433,40877 
52433,40904 
52433,40885 
52433,40884 
52433,40963 
52433,40936 
52433,40903 
52433,40795 
52433,40946 
52433,40867 
52433,40872 
52433,40961 
52433,41081 
52433,40881 
52433,40945 
52433,40937 
52433,40880 
52433,40900 
52433,40933 
52433,40795 
52433,40905 
52433,40916 
52433,40946 
52433,40918 
52433,40857 
52433,40884 
52433,40875 
52433,40927 
52433,40913 
52433,40918 
52433,40944 
52433,40925 
52433,40909 
52433,40929 
52433,40903 
52433,40919 
52433,40994 
52433,40955 
52433,40934 
52433,40929 
52433,40883 
52433,40840 
52433,40982 
52433,40880 
52433,40915 
52433,40950 
52433,40944 
52433,40881 
52433,41030 
52433,40843 
52433,40925 
52433,40847 
52433,40871 
52433,40888 
52433,41013 
52433,40917 
52433,40867 
52433,41070 
52433,40905 
52433,40901 
52433,40885 
52433,40900 
52433,40865 
52433,40923 
52433,40910 
52433,40929 
52433,40848 
52433,40933 
52433,40882 
52433,40955 
52433,40874 
52433,40975 
52433,40880 
52433,40947 
52433,40966 
52433,40940 
52433,40929 
52433,40895 
52433,40904 
52433,40866 
52433,40803 
52433,40912 
52433,40949 
52433,40867 
52433,40906 
52433,40913 
52433,40856 
52433,40969 
52433,40871 
52433,40864 
52433,40981 
52433,40914 
52433,40889 
52433,40985 
52433,40779 
52433,40888 
52433,40894 
52433,40890 
52433,40982 
52433,40884 
52433,40907 
52433,40945 
52433,40809 
52433,40767 
52433,40943 
52433,40919 
52433,40971 
52433,40883 
52433,41026 
52433,40906 
52433,40847 
52433,40913 
52433,40834 
52433,40931 
52433,40861 
52433,40998 
52433,40851 
52433,40873 
52433,40936 
52433,40916 
52433,41014 
52433,40817 
52433,40794 
52433,40984 
52433,40875 
52433,40975 
52433,40931 
52433,40915 
52433,40912 
52433,40975 
52433,40968 
52433,40933 
52433,40858 
52433,40981 
52433,40969 
52433,40863 
52433,40959 
52433,40900 
52433,40981 
52433,40988 
52433,40853 
52433,41007 
52433,40915 
52433,40995 
52433,40898 
52433,40904 
52433,40980 
52433,40883 
52433,40956 
52433,40892 
52433,40983 
52433,41018 
52433,40934 
52433,40965 
52433,40962 
52433,40957 
52433,40892 
52433,40969 
52433,40961 
52433,40966 
52433,40937 
52433,40892 
52433,40944 
52433,40964 
52433,40955 
52433,40925 
52433,40994 
52433,40872 
52433,40958 
52433,41053 
52433,41012 
52433,40924 
52433,40950 
52433,40975 
52433,40995 
52433,40974 
52433,40859 
52433,40890 
52433,40895 
52433,41003 
52433,40974 
52433,40958 
52433,40950 
52433,40889 
52433,40980 
52433,40928 
52433,40970 
52433,40985 
52433,40924 
52433,41003 
52433,40923 
52433,40939 
52433,40962 
52433,40989 
52433,40993 
52433,40984 
52433,40916 
52433,40975 
52433,40986 
52433,40930 
52433,40915 
52433,40946 
52433,40922 
52433,40910 
52433,40919 
52433,41002 
52433,40939 
52433,40914 
52433,40917 
52433,40878 
52433,40886 
52433,40912 
52433,40958 
52433,40984 
52433,40903 
52433,40893 
52433,40999 
52433,40934 
52433,41031 
52433,40881 
52433,40952 
52433,40947 
52433,40965 
52433,40993 
52433,40975 
52433,41058 
52433,40996 
52433,40879 
52433,41146 
52433,40953 
52433,40860 
52433,40985 
52433,40954 
52433,40923 
52433,40941 
52433,40939 
52433,40915 
52433,40902 
52433,40847 
52433,40928 
52433,40859 
52433,40962 
52433,40910 
52433,40948 
52433,40936 
52433,40910 
52433,40936 
52433,40891 
52433,40950 
52433,40887 
52433,40919 
52433,41012 
52433,40955 
52433,40968 
52433,40908 
52433,40855 
52433,40953 
52433,41061 
52433,41022 
52433,40960 
52433,40967 
52433,40854 
52433,40974 
52433,41016 
52433,40906 
52433,40914 
52433,41004 
52433,40956 
52433,40881 
52433,40932 
52433,41001 
52433,40835 
52433,40934 
52433,40918 
52433,40921 
52433,40835 
52433,40936 
52433,40897 
52433,40936 
52433,40925 
52433,40980 
52433,40796 
52433,40890 
52433,40800 
52433,40965 
52433,40820 
52433,40897 
52433,40981 
52433,40933 
52433,40966 
52433,40921 
52433,40837 
52433,40931 
52433,40965 
52433,40942 
52433,40913 
52433,41001 
52433,40938 
52433,40877 
52433,40915 
52433,40922 
52433,40967 
52433,40846 
52433,40988 
52433,40952 
52433,40839 
52433,40855 
52433,40891 
52433,40996 
52433,40969 
52433,41023 
52433,40832 
52433,40998 
52433,40924 
52433,40967 
52433,40980 
52433,40838 
52433,40813 
52433,40983 
52433,40992 
52433,40976 
52433,40885 
52433,40942 
52433,40978 
52433,40842 
52433,40905 
52433,40979 
52433,40862 
52433,40832 
52433,40999 
52433,40987 
52433,40977 
52433,40852 
52433,40933 
52433,40888 
52433,40969 
52433,40953 
52433,40853 
52433,41046 
52433,40953 
52433,40945 
52433,40946 
52433,40941 
52433,40796 
52433,40875 
52433,40948 
52433,40844 
52433,40935 
52433,40954 
52433,41008 
52433,40865 
52433,41134 
52433,41007 
52433,40918 
52433,40995 
52433,40888 
52433,40996 
52433,40879 
52433,41000 
52433,40905 
52433,41012 
52433,40931 
52433,40942 
52433,40905 
52433,41022 
52433,40985 
52433,41018 
52433,40857 
52433,40940 
52433,40938 
52433,40923 
52433,41043 
52433,41019 
52433,40983 
52433,40944 
52433,40960 
52433,40861 
52433,40967 
52433,41035 
52433,40991 
52433,41041 
52433,40915 
52433,40947 
52433,41003 
52433,40954 
52433,40898 
52433,41001 
52433,40954 
52433,40975 
52433,40834 
52433,40979 
52433,40971 
52433,40913 
52433,40974 
52433,40953 
52433,41067 
52433,40946 
52433,41027 
52433,40918 
52433,40914 
52433,40906 
52433,40921 
52433,40924 
52433,41007 
52433,40844 
52433,40890 
52433,40929 
52433,41038 
52433,40943 
52433,40991 
52433,40993 
52433,40933 
52433,40972 
52433,41032 
52433,41090 
52433,40938 
52433,40982 
52433,40985 
52433,41022 
52433,40976 
52433,40965 
52433,41061 
52433,40990 
52433,41035 
52433,41000 
52433,40977 
52433,40983 
52433,40991 
52433,40959 
52433,40909 
52433,40973 
52433,40953 
52433,40953 
52433,40955 
52433,40944 
52433,40967 
52433,40949 
52433,40877 
52433,41004 
52433,40976 
52433,40953 
52433,40982 
52433,40941 
52433,40976 
52433,40982 
52433,40893 
52433,40889 
52433,40954 
52433,40952 
52433,40909 
52433,40999 
52433,40905 
52433,41027 
52433,40888 
52433,40951 
52433,40962 
52433,40916 
52433,40984 
52433,40943 
52433,40888 
52433,40993 
52433,40858 
52433,40845 
52433,40937 
52433,40993 
52433,40896 
52433,40998 
52433,40975 
52433,40978 
52433,40976 
52433,40914 
52433,40939 
52433,41014 
52433,40868 
52433,40948 
52433,40914 
52433,40845 
52433,40944 
52433,40915 
52433,40912 
52433,41026 
52433,41003 
52433,40932 
52433,41019 
52433,40975 
52433,40883 
52433,40918 
52433,40983 
52433,41007 
52433,40860 
52433,40965 
52433,40939 
52433,40904 
52433,40938 
52433,40971 
52433,40948 
52433,40954 
52433,41036 
52433,41048 
52433,40986 
52433,40929 
52433,40989 
52433,40911 
52433,40931 
52433,40923 
52433,40920 
52433,40932 
52433,40904 
52433,40935 
52433,40922 
52433,40839 
52433,40983 
52433,41046 
52433,40970 
52433,40825 
52433,40965 
52433,40982 
52433,40869 
52433,40998 
52433,40974 
52433,40948 
52433,40883 
52433,41011 
52433,40833 
52433,40862 
52433,40777 
52433,40795 
52433,40884 
52433,40899 
52433,40874 
52433,40872 
52433,41038 
52433,40878 
52433,40940 
52433,40862 
52433,40881 
52433,40772 
52433,40922 
52433,40910 
52433,40959 
52433,40994 
52433,40742 
52433,40909 
52433,40860 
52433,40958 
52433,40939 
52433,40893 
52433,40910 
52433,40833 
52433,40917 
52433,40881 
52433,41032 
52433,40993 
52433,40788 
52433,41019 
52433,40960 
52433,41066 
52433,41065 
52433,40974 
52433,40969 
52433,40976 
52433,41007 
52433,40981 
52433,41049 
52433,40980 
52433,40958 
52433,40983 
52433,40921 
52433,40931 
52433,40943 
52433,40932 
52433,40968 
52433,40967 
52433,40921 
52433,40979 
52433,40913 
52433,40974 
52433,40989 
52433,40916 
52433,40989 
52433,40987 
52433,40978 
52433,40878 
52433,40971 
52433,40943 
52433,40955 
52433,40955 
52433,40952 
52433,40983 
52433,41000 
52433,40900 
52433,41042 
52433,40965 
52433,41042 
52433,41021 
52433,41052 
52433,40935 
52433,40873 
52433,40944 
52433,40905 
52433,40981 
52433,41015 
52433,40945 
52433,41001 
52433,41020 
52433,41052 
52433,41041 
52433,41065 
52433,41023 
52433,40945 
52433,41029 
52433,41000 
52433,40975 
52433,40991 
52433,40889 
52433,41023 
52433,40993 
52433,41017 
52433,40927 
52433,41022 
52433,41004 
52433,41030 
52433,41036 
52433,41009 
52433,40943 
52433,40930 
52433,40906 
52433,40960 
52433,40933 
52433,40977 
52433,40861 
52433,40965 
52433,40985 
52433,40943 
52433,40914 
52433,40970 
52433,40969 
52433,40934 
52433,41051 
52433,40943 
52433,40997 
52433,40946 
52433,40901 
52433,40955 
52433,40947 
52433,41048 
52433,41011 
52433,40855 
52433,40979 
52433,40951 
52433,40910 
52433,40921 
52433,40876 
52433,41000 
52433,40889 
52433,40966 
52433,40925 
52433,40995 
52433,41023 
52433,41002 
52433,41043 
52433,41023 
52433,40973 
52433,40953 
52433,40967 
52433,40977 
52433,40958 
52433,40950 
52433,41014 
52433,40926 
52433,40969 
52433,40942 
52433,40999 
52433,40950 
52433,40918 
52433,40996 
52433,40925 
52433,41026 
52433,41081 
52433,41026 
52433,40995 
52433,40799 
52433,40969 
52433,40943 
52433,40965 
52433,40997 
52433,40958 
52433,40958 
52433,40964 
52433,41051 
52433,40946 
52433,40959 
52433,40972 
52433,40905 
52433,40940 
52433,40985 
52433,41026 
52433,40943 
52433,40959 
52433,41006 
52433,40935 
52433,41023 
52433,40913 
52433,40970 
52433,40867 
52433,40925 
52433,40955 
52433,40972 
52433,40874 
52433,40983 
52433,40965 
52433,40936 
52433,41135 
52433,40878 
52433,41010 
52433,40993 
52433,40823 
52433,40951 
52433,41024 
52433,41010 
52433,41009 
52433,41038 
52433,40984 
52433,40944 
52433,41012 
52433,40951 
52433,40934 
52433,41057 
52433,40871 
52433,41004 
52433,40963 
52433,41011 
52433,40935 
52433,40966 
52433,40974 
52433,41040 
52433,40939 
52433,41010 
52433,41038 
52433,41059 
52433,40957 
52433,40991 
52433,41017 
52433,41038 
52433,40976 
52433,40925 
52433,40956 
52433,40985 
52433,40969 
52433,40941 
52433,40880 
52433,40945 
52433,40974 
52433,40947 
52433,40973 
52433,41042 
52433,41027 
52433,40962 
52433,41038 
52433,40954 
52433,41039 
52433,41039 
52433,40979 
52433,40953 
52433,41101 
52433,41030 
52433,41007 
52433,40979 
52433,41040 
52433,40967 
52433,40955 
52433,41012 
52433,41005 
52433,40986 
52433,40958 
52433,40945 
52433,40994 
52433,40975 
52433,40992 
52433,40944 
52433,41011 
52433,40989 
52433,40969 
52433,41001 
52433,41019 
52433,40896 
52433,40971 
52433,40911 
52433,40957 
52433,40945 
52433,40970 
52433,40984 
52433,40999 
52433,40916 
52433,40978 
52433,40999 
52433,41000 
52433,40965 
52433,41005 
52433,40973 
52433,40946 
52433,41033 
52433,41058 
52433,40985 
52433,41011 
52433,40970 
52433,40988 
52433,44527 
52433,46562 
52433,43078 
52433,41018 
52433,41018 
52433,41023 
52433,41087 
52433,40972 
52433,40986 
52433,41019 
52433,40983 
52433,40990 
52433,40982 
52433,40955 
52433,40953 
52433,41021 
52433,41064 
52433,40952 
52433,40979 
52433,41029 
52433,41021 
52433,40974 
52433,40929 
52433,41020 
52433,41038 
52433,41017 
52433,41102 
52433,41023 
52433,40928 
52433,40988 
52433,40971 
52433,40976 
52433,40968 
52433,40873 
52433,40929 
52433,41044 
52433,41054 
52433,41051 
52433,41019 
52433,41025 
52433,41011 
52433,40897 
52433,40998 
52433,40941 
52433,40994 
52433,40994 
52433,40931 
52433,41005 
52433,41004 
52433,41037 
52433,41029 
52433,40991 
52433,40964 
52433,40971 
52433,40949 
52433,40885 
52433,40914 
52433,40943 
52433,40933 
52433,40972 
52433,40973 
52433,40987 
52433,40939 
52433,41088 
52433,41016 
52433,40985 
52433,41043 
52433,40989 
52433,41037 
52433,41000 
52433,40988 
52433,41004 
52433,40986 
52433,41029 
52433,40945 
52433,40926 
52433,40984 
52433,40866 
52433,41014 
52433,40990 
52433,41003 
52433,40883 
52433,41051 
52433,40885 
52433,40941 
52433,40939 
52433,40990 
52433,41057 
52433,40944 
52433,40981 
52433,40914 
52433,41006 
52433,41032 
52433,40951 
52433,41017 
52433,40846 
52433,40956 
52433,40867 
52433,40995 
52433,40967 
52433,40978 
52433,41013 
52433,40939 
52433,41005 
52433,41003 
52433,41068 
52433,40931 
52433,41037 
52433,40981 
52433,40883 
52433,40922 
52433,40963 
52433,40966 
52433,40982 
52433,40958 
52433,40969 
52433,40898 
52433,40960 
52433,40960 
52433,40975 
52433,40879 
52433,40907 
52433,40887 
52433,40843 
52433,40999 
52433,41004 
52433,40901 
52433,40967 
52433,40994 
52433,40956 
52433,40987 
52433,40938 
52433,40850 
52433,40947 
52433,41009 
52433,40980 
52433,41017 
52433,41017 
52433,40911 
52433,41047 
52433,41130 
52433,41116 
52433,40971 
52433,41030 
52433,41007 
52433,40929 
52433,40946 
52433,40983 
52433,41037 
52433,40968 
52433,41027 
52433,40994 
52433,40993 
52433,40858 
52433,41025 
52433,41035 
52433,40991 
52433,41040 
52433,40951 
52433,40954 
52433,41008 
52433,40971 
52433,41044 
52433,40997 
52433,40937 
52433,41093 
52433,41003 
52433,40954 
52433,40935 
52433,40956 
52433,40965 
52433,40996 
52433,41005 
52433,41089 
52433,40901 
52433,40983 
52433,41028 
52433,41019 
52433,41015 
52433,41019 
52433,41013 
52433,41007 
52433,41005 
52433,41025 
52433,41048 
52433,40911 
52433,40947 
52433,41057 
52433,41004 
52433,41044 
52433,40991 
52433,40969 
52433,40971 
52433,41056 
52433,41001 
52433,40946 
52433,41127 
52433,41019 
52433,40933 
52433,40925 
52433,40947 
52433,40976 
52433,40982 
52433,41046 
52433,41008 
52433,40855 
52433,41014 
52433,40874 
52433,41035 
52433,41006 
52433,40971 
52433,40955 
52433,40977 
52433,41053 
52433,40920 
52433,40999 
52433,40996 
52433,41035 
52433,40821 
52433,40997 
52433,40973 
52433,40943 
52433,40814 
52433,40943 
52433,40969 
52433,40977 
52433,41022 
52433,41016 
52433,40923 
52433,40900 
52433,41008 
52433,41033 
52433,41043 
52433,41019 
52433,40897 
52433,41025 
52433,40987 
52433,40978 
52433,40965 
52433,41014 
52433,40983 
52433,40854 
52433,40929 
52433,40936 
52433,41041 
52433,40959 
52433,40982 
52433,40851 
52433,40872 
52433,40898 
52433,40930 
52433,40933 
45882,41073 
45882,40944 
45882,40949 
45882,40965 
45882,40882 
45882,41032 
45882,40854 
45882,40969 
45882,40928 
45882,40933 
45882,40974 
45882,40926 
45882,41033 
45882,40927 
45882,40902 
45882,40882 
45882,40937 
45882,40928 
45882,40978 
45882,41056 
45882,40853 
45882,40891 
45882,40926 
45882,40998 
45882,41012 
45882,41048 
45882,40994 
45882,40960 
45882,40953 
45882,40943 
45882,40971 
45882,40938 
45882,41064 
45882,41007 
45882,41019 
45882,41128 
45882,40991 
45882,41016 
45882,41077 
45882,41023 
45882,41072 
45882,41067 
45882,41082 
45882,41034 
45882,41078 
45882,41087 
45882,41068 
45882,41033 
45882,41077 
45882,41041 
45882,41103 
45882,41107 
45882,41081 
45882,41212 
45882,41086 
45882,41116 
45882,41096 
45882,41137 
45882,41187 
45882,41157 
45882,41026 
45882,41020 
45882,41097 
45882,41002 
45882,41103 
45882,41154 
45882,41169 
45882,41102 
45882,41200 
45882,41155 
45882,41164 
45882,41182 
45882,41115 
45882,41096 
45882,41102 
45882,41235 
45882,41226 
45882,41253 
45882,41156 
45882,41206 
45882,41218 
45882,41214 
45882,41286 
45882,41252 
45882,41172 
45882,41163 
45882,41134 
45882,41225 
45882,41246 
45882,41167 
45882,41247 
45882,41240 
45882,41210 
45882,41219 
45882,41196 
45882,41224 
45882,41313 
45882,41206 
45882,41210 
45882,41205 
45882,41294 
45882,41212 
45882,41275 
45882,41374 
45882,41285 
45882,41297 
45882,41343 
45882,41237 
45882,41334 
45882,41234 
45882,41251 
45882,41335 
45882,41282 
45882,41325 
45882,41290 
45882,41312 
45882,41331 
45882,41356 
45882,41261 
45882,41367 
45882,41321 
45882,41398 
45882,41363 
45882,41320 
45882,41319 
45882,41305 
45882,41299 
45882,41364 
45882,41416 
45882,41403 
45882,41354 
45882,41375 
45882,41281 
45882,41401 
45882,41393 
45882,41375 
45882,41289 
45882,41431 
45882,41426 
45882,41429 
45882,41307 
45882,41328 
45882,41417 
45882,41372 
45882,41369 
45882,41437 
45882,41441 
45882,41458 
45882,41378 
45882,41435 
45882,41383 
45882,41400 
45882,41406 
45882,41442 
45882,41444 
45882,41512 
45882,41501 
45882,41435 
45882,41433 
45882,41648 
45882,44005 
45882,42205 
45882,41983 
45882,41500 
45882,41476 
45882,41375 
45882,41425 
45882,41402 
45882,41393 
45882,41496 
45882,41461 
45882,41478 
45882,41541 
45882,41484 
45882,41441 
45882,41420 
45882,41440 
45882,41630 
45882,41462 
45882,41426 
45882,41530 
45882,41423 
45882,41561 
45882,41484 
45882,41469 
45882,41527 
45882,41513 
45882,41565 
45882,41394 
45882,41474 
45882,41475 
45882,41405 
45882,41479 
45882,41503 
45882,41537 
45882,41559 
45882,41467 
45882,41560 
45882,41507 
45882,41539 
45882,41573 
45882,41550 
45882,41433 
45882,41519 
45882,41476 
45882,41531 
45882,41566 
45882,41560 
45882,41486 
45882,41456 
45882,41557 
45882,41586 
45882,41517 
45882,41570 
45882,41570 
45882,41598 
45882,41517 
45882,41541 
45882,41633 
45882,41617 
45882,41584 
45882,41524 
45882,41595 
45882,41556 
45882,41497 
45882,41572 
45882,41599 
45882,41680 
45882,41608 
45882,41658 
45882,41639 
45882,41627 
45882,41599 
45882,41637 
45882,41607 
45882,41521 
45882,41490 
45882,41572 
45882,41654 
45882,41573 
45882,41649 
45882,41645 
45882,41628 
45882,41607 
45882,41540 
45882,41588 
45882,41749 
45882,41633 
45882,41589 
45882,41539 
45882,41564 
45882,41658 
45882,41598 
45882,41659 
45882,41600 
45882,41588 
45882,41657 
45882,41615 
45882,41737 
45882,41610 
45882,41594 
45882,41600 
45882,41635 
45882,41650 
45882,41600 
45882,41687 
45882,41636 
45882,41669 
45882,41717 
45882,41702 
